prime_award_unique_key,prime_award_piid,prime_award_parent_piid,prime_award_amount,prime_award_base_action_date,prime_award_base_action_date_fiscal_year,prime_award_awarding_agency_code,prime_award_awarding_agency_name,prime_award_awarding_sub_agency_code,prime_award_awarding_sub_agency_name,prime_award_awarding_office_code,prime_award_awarding_office_name,prime_award_funding_agency_code,prime_award_funding_agency_name,prime_award_funding_sub_agency_code,prime_award_funding_sub_agency_name,prime_award_funding_office_code,prime_award_funding_office_name,prime_award_treasury_accounts_funding_this_award,prime_award_federal_accounts_funding_this_award,prime_awardee_duns,prime_awardee_name,prime_awardee_dba_name,prime_awardee_parent_duns,prime_awardee_parent_name,prime_awardee_country_code,prime_awardee_country_name,prime_awardee_address_line_1,prime_awardee_city_name,prime_awardee_state_code,prime_awardee_state_name,prime_awardee_zip_code,prime_awardee_congressional_district,prime_awardee_foreign_postal_code,prime_awardee_business_types,prime_award_primary_place_of_performance_city_name,prime_award_primary_place_of_performance_state_code,prime_award_primary_place_of_performance_state_name,prime_award_primary_place_of_performance_address_zip_code,prime_award_primary_place_of_performance_congressional_district,prime_award_primary_place_of_performance_country_code,prime_award_primary_place_of_performance_country_name,prime_award_description,prime_award_naics_code,prime_award_naics_description,subaward_type,subaward_report_year,subaward_report_month,subaward_number,subaward_amount,subaward_action_date,subaward_action_date_fiscal_year,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_country_code,subawardee_country_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_code,subawardee_congressional_district,subawardee_foreign_postal_code,subawardee_business_types,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_code,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subawardee_highly_compensated_officer_1_name,subawardee_highly_compensated_officer_1_amount,subawardee_highly_compensated_officer_2_name,subawardee_highly_compensated_officer_2_amount,subawardee_highly_compensated_officer_3_name,subawardee_highly_compensated_officer_3_amount,subawardee_highly_compensated_officer_4_name,subawardee_highly_compensated_officer_4_amount,subawardee_highly_compensated_officer_5_name,subawardee_highly_compensated_officer_5_amount
CONT_AWD_HHSD2002010372170002_7523_HHSD200201037217I_7523,HHSD2002010372170002,HHSD200201037217I,11897265.00,2011-05-02,2011,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL AND PREVENTION,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL AND PREVENTION,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075-2012/2012-0943-000;075-2012/2012-0949-000;075-2012/2012-0951-000;075-2012/2012-0955-000;075-2012/2012-0956-000;075-2013/2013-0949-000;075-2013/2013-0951-000;075-2013/2013-0956-000;075-2013/2013-0959-000,075-0943;075-0949;075-0951;075-0955;075-0956;075-0959,064681021,NORTHROP GRUMMAN INFORMATION TECHNOLOGY INC,CIVILIAN AGENCIES,967356127,NORTHROP GRUMMAN CORPORATION,USA,UNITED STATES,7575 COLSHIRE DR,MCLEAN,VA,,221027508,08,,"Contracts and Grants,For-Profit Organization",McLean,GA,,303292206,05,USA,UNITED STATES,INFORMATION MANAGEMENT SERVICES FOR NCEZID,541512,COMPUTER SYSTEMS DESIGN SERVICES,sub-contract,2015,10,7500093271,1262423.00,2011-06-29,2011,876443623,"PERCUSSION SOFTWARE, INC.",PERCUSSION,,,USA,UNITED STATES,300 UNICORN PARK DR,WOBURN,MA,,018013363,07,,"Contracts and Grants,For-Profit Organization,S Corporation",,WOBURN,MA,,018013376,07,USA,UNITED STATES,Professional engineering services,,,,,,,,,,
CONT_AWD_HHSD2002010372170002_7523_HHSD200201037217I_7523,HHSD2002010372170002,HHSD200201037217I,11897265.00,2011-05-02,2011,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL AND PREVENTION,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL AND PREVENTION,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075-2012/2012-0943-000;075-2012/2012-0949-000;075-2012/2012-0951-000;075-2012/2012-0955-000;075-2012/2012-0956-000;075-2013/2013-0949-000;075-2013/2013-0951-000;075-2013/2013-0956-000;075-2013/2013-0959-000,075-0943;075-0949;075-0951;075-0955;075-0956;075-0959,064681021,NORTHROP GRUMMAN INFORMATION TECHNOLOGY INC,CIVILIAN AGENCIES,967356127,NORTHROP GRUMMAN CORPORATION,USA,UNITED STATES,7575 COLSHIRE DR,MCLEAN,VA,,221027508,08,,"Contracts and Grants,For-Profit Organization",McLean,GA,,303292206,05,USA,UNITED STATES,INFORMATION MANAGEMENT SERVICES FOR NCEZID,541512,COMPUTER SYSTEMS DESIGN SERVICES,sub-contract,2015,10,7500100980,66854.00,2012-03-01,2012,138258038,"SAPPHIRE TECHNOLOGIES, LP",SAPPHIRE TECHNOLOGIES NORTH AMERICA,413860701,RANDSTAD HOLDING Nv,USA,UNITED STATES,"10 PRESIDENTIAL WAY, STE-101",WOBURN,MA,,018015118,07,,"Contracts and Grants,For-Profit Organization",,WOBURN,MA,,018011100,07,USA,UNITED STATES,Professional engineering services,,,,,,,,,,
CONT_AWD_HHSF223201400115C_7524_-NONE-_-NONE-,HHSF223201400115C,,6058526.00,2014-08-26,2014,075,Department of Health and Human Services (HHS),7524,FOOD AND DRUG ADMINISTRATION,75F401,FDA OFFICE OF ACQ  GRANT SVCS,075,Department of Health and Human Services (HHS),7524,FOOD AND DRUG ADMINISTRATION,75F401,FDA OFFICE OF ACQ  GRANT SVCS,075-2017/2017-0600-000;075-2018/2018-0600-000,075-0600,072933393,UNIVERSITY OF SOUTHERN CALIFORNIA,UNIVERSITY OF SOUTHERN CALIFORNIA,072933393,UNIVERSITY OF SOUTHERN CALIFORNIA,USA,UNITED STATES,3720 S FLOWER STREET THIRD FLOOR,LOS ANGELES,CA,,900890001,37,,,LA,MA,,021142621,08,USA,UNITED STATES,"IGF::CL::IGF BAA CONTRACT TITLED, ""RAPID ASSESSMENT OF ACUTE ILLNESS AND INJURY TO ENHANCE THE U.S. RESPONSE TO PUBLIC HEALTH EMERGENCIES.""",541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2017,10,76668596,94189.00,2017-10-11,2018,076593722,"CHILDREN'S HOSPITAL CORPORATION, THE",CHILDRENS HOSPITAL BOSTON,076593722,"CHILDREN'S HOSPITAL CORPORATION, THE",USA,UNITED STATES,300 LONGWOOD AVE,BOSTON,MA,,021155724,07,,"Hospital,Nonprofit Organization",,Boston,MA,,021155724,07,USA,UNITED STATES,Rapid Assessment of Acute Illness and Injury to Enhance the U.S. Response to Public Health Emergencies,,,,,,,,,,
CONT_AWD_HHSM500T0002_7530_HHSM500201400037I_7530,HHSM500T0002,HHSM500201400037I,36756796.00,2015-09-01,2015,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75M001,OFFICE OF ACQ  GRANTS MGMT,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75M001,OFFICE OF ACQ  GRANTS MGMT,,,004868105,RESEARCH TRIANGLE INSTITUTE,R T I INTERNATIONAL,004868105,RESEARCH TRIANGLE INSTITUTE,USA,UNITED STATES,3040 CORNWALLIS RD,RESEARCH TRIANGLE PARK,NC,,277090155,04,,,Research Triangle Park,MD,,212441850,07,USA,UNITED STATES,IGF::OT::IGF SIM ROUND 2,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,sub-contract,2017,3,1-312-0214448,0.00,2017-03-23,2017,034889009,"Trident Analytics, Inc.",,,,USA,UNITED STATES,486 HIGHVIEW AVE,Somerset,MA,,027263838,03,,,,Somerset,MA,,027263838,03,USA,UNITED STATES,Subcontract No. 1-312-0214448 Mod. No. 2,,,,,,,,,,
CONT_AWD_HHSM500201400389G_7530_GS10F0275P_4730,HHSM500201400389G,GS10F0275P,5031048.00,2014-06-24,2014,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,075-2014/2015-8393-000;075-2015/2016-8393-000;075-2016/2017-8393-000,075-8393,006914071,"RAND CORPORATION, THE",RAND,006914071,"RAND CORPORATION, THE",USA,UNITED STATES,1776 MAIN ST,SANTA MONICA,CA,California,904013297,33,,"Contracts and Grants,Nonprofit Organization",Santa Monica,CA,California,904072138,33,USA,UNITED STATES,IGF::OT::IGF MA AND PDP DISENROLLMENT REASONS SURVEY,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,sub-contract,2015,5,9920140154,184232.22,2014-07-01,2014,047006379,"HARVARD COLLEGE, PRESIDENT & FELLOWS OF",HARVARD MEDICAL SCHOOL,001963263,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,USA,UNITED STATES,25 SHATTUCK ST,BOSTON,MA,Massachusetts,021156027,07,,"Contracts and Grants,Educational Institution,Nonprofit Organization,Private University or College",,Boston,MA,Massachusetts,021156027,07,USA,UNITED STATES,"Implementation of the Medicare PDP and MA Plan Disenrollment Reasons Survey
 ",,,,,,,,,,
CONT_AWD_75N92018F00001_7529_75N92018D00005_7529,75N92018F00001,75N92018D00005,7914905.00,2018-06-27,2018,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N920,NATIONAL INSTITUTES OF HEALTH NHLBI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N920,NATIONAL INSTITUTES OF HEALTH NHLBI,075-2018/2018-0872-000;075-2019/2019-0872-000,075-0872,063690705,UNIVERSITY OF ALABAMA AT BIRMINGHAM,U A B,808245794,The University Of Alabama System,USA,UNITED STATES,701 S 20TH ST,BIRMINGHAM,AL,Alabama,352940001,07,,,Birmingham,AL,Alabama,352940001,07,USA,UNITED STATES,CARDIA CHICAGO CC - TASK AREA A PERIOD OF PERFORMANCE: 07/01/2018 - 06/30/2019,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",sub-contract,2018,9,000518568-T001-003,47327.00,2018-09-26,2018,603847393,UNIVERSITY OF MASSACHUSETTS,UNIVERSITY OF MASSACHUSSETTS MEDICAL LIBRARY,079520631,UNIVERSITY OF MASSACHUSETTS,USA,UNITED STATES,55 LAKE AVE NORTH,WORCESTER,MA,Massachusetts,016550002,03,,"1862 Land Grant College,Educational Institution,State Controlled Institution of Higher Learning,U.S. State Government",,Worchester,MA,Massachusetts,016550002,03,USA,UNITED STATES,"Serve as Chair of the CARDIA Publications and Presentations Committee, overseeing all CARDIA publications and presentations, providing scientific leadership, and stimulating timely production of an optimal set of publications.",,,,,,,,,,
CONT_AWD_0024_6800_EPW06072_6800,0024,EPW06072,500000.00,2011-06-09,2011,068,Environmental Protection Agency (EPA),6800,ENVIRONMENTAL PROTECTION AGENCY,68HE02,REGION 2 CONTRACTING OFFICE,068,Environmental Protection Agency (EPA),6800,ENVIRONMENTAL PROTECTION AGENCY,REG 2,REGION 2 (FUNDING OFFICE),,,044519429,WESTON SOLUTIONS INCORPORATED,,118341234,"WESTON SOLUTIONS HOLDINGS, INC.",USA,UNITED STATES,1400 WESTON WAY,WEST CHESTER,PA,,193801469,06,,"Contracts and Grants,For-Profit Organization",Edison,NJ,,088373679,06,USA,UNITED STATES,"EPW06072,#24 TO #24, CONTRACT #EP-W-06-072, WESTON SOLUTIONS, INC.  INCREMENTAL FUNDING OF TASK ORDER #0024 IN THE AMOUNT OF $500,000 FOR AWARD TERM 1, YEAR 3.",562910,REMEDIATION SERVICES,sub-contract,2011,10,0076122,114029.00,2011-09-25,2011,967376492,U.S. ENVIRONMENTAL RENTAL CORP.,,967376492,U.S. ENVIRONMENTAL RENTAL CORP.,USA,UNITED STATES,166 RIVERVIEW AVE,WALTHAM,MA,,024533843,07,,"Contracts,For-Profit Organization",,Waltham,MA,,024533843,07,USA,UNITED STATES,Equipment Rental,,,,,,,,,,
CONT_AWD_HHSN275201100018C_7529_-NONE-_-NONE-,HHSN275201100018C,,1987589.00,2011-09-23,2011,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,00275,"NIH, NICHD, OD OAM OFC ADMIN MGMT",075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,00275,"NIH, NICHD, OD OAM OFC ADMIN MGMT",,,077758407,CASE WESTERN RESERVE UNIVERSITY,CASE WESTERN RESERVE UNIVERSITY,077758407,CASE WESTERN RESERVE UNIVERSITY,USA,UNITED STATES,10900 EUCLID AVE,CLEVELAND,OH,,441061712,11,,"Contracts and Grants,Educational Institution,Nonprofit Organization,Private University or College",CLEVELAND,OH,,441067015,11,USA,UNITED STATES,BIOMEDICAL (BASIC),541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2012,5,RES506532,583645.00,2012-05-24,2012,073130411,"MASSACHUSETTS GENERAL HOSPITAL, THE",Neuroendocrine-Unit,825636988,"PARTNERS HEALTHCARE SYSTEM, INC",USA,UNITED STATES,55 FRUIT ST,BOSTON,MA,,021142621,09,,"Contracts and Grants,Hospital,Nonprofit Organization",,BOSTON ,MA,,021142621,09,USA,UNITED STATES,"The proposed two-year project will build upon the considerable base of our ongoing NICHD contract work that has established the use of intracortical recordings in humans for long periods (>1 year) and begun to demonstrate the feasibility of using such recordings in a brain-computer interface used by a completely paralyzed person to control the FES-reanimated movements of the arm. The proposed project will continue the study of one existing participant, will add two new contract-supported participants, and will likely include information obtained from at least one additional participant from a separate study. This significant increase in the number of participants will allow us to begin to reach more general conclusions about the feasibility of intracortical recordings as the basis of an effective FES user interface. The timing of our proposed two-year project is also fortuitous, for at least two reasons: (1) A new family of neuroprosthesis devices connected together by a networked design will begin human trials in a separate study within the next year, and this will also serve as the basis of an advanced neuroprosthesis for restoring arm movements to individuals with high tetraplegia (the group targeted by the proposed study) within the next several years. A high-performance intracortical interface could be easily interfaced with this advanced neuroprosthesis to complete a breakthrough rehabilitation treatment for these individuals. (2) The development of a fully implanted neural recording system is also approaching human deployment, which would alleviate concerns with combining an implanted FES system with a percutaneous BCI system, while also completing the long-standing goal of deploying a completely implanted, BCI-controlled FES system for restoring arm movements. The results of the proposed two-year project will thus provide critical information on the command and control algorithms needed to complete a fully implanted, BCI-controlled FES system that reanimates the arm and hand of individuals with complete paralysis.
  Over the next two years, we will further develop signal processing and decoder techniques that use multiple signal modalities to increase the robustness of control and can take into account the non-stationarities associated with cortical control. We will complete the development of a real-time, 11 DOF Dynamic Arm Simulator, and continue to develop computer-based visualizations that are immersive and compelling enough to the participants to allow relevant evaluations of both BCI and proposed FES controller algorithms before actually implanting a real FES system. We will explore several fundamental properties of our intracortical interface using these methods, including (1) determining how many arm DOF can be simultaneously controlled in a continuous manner and which coordinate frame (joint vs. Cartesian) is optimal for intracortical control, (2) evaluating the use of goal-based decoding as a way to reduce the cognitive burden on the participant, (3) examining the feasibility of controlling functional hand grasp and wrist movements to perform standard activities of daily living hand via the same BrainGate2 systems used for control of the rest of the upper extremity, and (4) testing the ability of these same intracortical recordings to effectively control tasks where the user must produce forces rather than movements, and/or interact with objects that have their own mechanical dynamics. At the conclusion of this study, we will have acquired significant information that will guide the direction of the field (and our own research activities) for several years to come.
 
 
 ",,,,,,,,,,
CONT_AWD_HHSM500T0011_7530_HHSM500201100001I_7530,HHSM500T0011,HHSM500201100001I,8609208.00,2014-09-29,2014,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,075-2017/2017-0511-000;075-2018/2018-0511-000,075-0511,197325277,"LEWIN GROUP, INC., THE",,112871561,UNITEDHEALTH GROUP INCORPORATED,USA,UNITED STATES,3130 FAIRVIEW PARK DR STE 800,FALLS CHURCH,VA,,220424517,11,,"Contracts and Grants,For-Profit Organization","Falls Church, VA",MD,,212441850,07,USA,UNITED STATES,IGF::OT::IGF,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,sub-contract,2015,3,TLG14063-5381.14,288762.98,2014-10-09,2015,859038937,INSTITUTE FOR HEALTHCARE IMPROVEMENT,,363459905,INSTITUTE FOR HEALTHCARE IMPROVEMENT,USA,UNITED STATES,20 UNIVERSITY RD STE 7,CAMBRIDGE,MA,,021385815,08,,"Contracts and Grants,Nonprofit Organization",,Cambridge,MA,,021385815,08,USA,UNITED STATES,Contribute to all activities under the Technical Assistance for Providers of Medicare-Medicaid Enrollees through attendance at weekly task lead meetings and weekly meetings with the CMS project officer.,,,,,,,,,,
CONT_AWD_HHSS28342003T_7522_HHSS283201200006I_7522,HHSS28342003T,HHSS283201200006I,15980232.00,2013-09-30,2013,075,Department of Health and Human Services (HHS),7522,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,00283,DEPT OF HHS/SUBST ABUSE AND MNTL HLTH ADMIN,075,Department of Health and Human Services (HHS),7522,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,00283,DEPT OF HHS/SUBST ABUSE AND MNTL HLTH ADMIN,075-2017/2017-1365-000,075-1365,004868105,RESEARCH TRIANGLE INSTITUTE,R T I INTERNATIONAL,004868105,RESEARCH TRIANGLE INSTITUTE,USA,UNITED STATES,3040 CORNWALLIS RD,RESEARCH TRIANGLE PARK,NC,,277092194,04,,"Contracts and Grants,Nonprofit Organization",unknown,MD,,208504084,08,USA,UNITED STATES,IGF::OT::IGF PROGRAM EVALUATION FOR PREVENTION,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,sub-contract,2016,1,6-312-0213405,529294.00,2016-01-29,2016,056369218,HUMAN SERVICES RESEARCH INSTITUTE,Hsri,056369218,HUMAN SERVICES RESEARCH INSTITUTE,USA,UNITED STATES,2336 MASSACHUSETTS AVE,CAMBRIDGE,MA,,021401813,08,,"Contracts and Grants,Nonprofit Organization",,CAMBRIDGE ,MA,,021401813,08,USA,UNITED STATES,6-312-0213405,,,,,,,,,,
CONT_AWD_HHSM500T0005_7530_HHSM500201400033I_7530,HHSM500T0005,HHSM500201400033I,7280585.00,2015-09-25,2015,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75M001,OFFICE OF ACQ  GRANTS MGMT,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75M001,OFFICE OF ACQ  GRANTS MGMT,075-X-0522-000,075-0522,197325277,"LEWIN GROUP, INC., THE",,112871561,UNITEDHEALTH GROUP INCORPORATED,USA,UNITED STATES,3130 FAIRVIEW PARK DR STE 800,FALLS CHURCH,VA,,220424517,11,,,"Falls Church, VA",MD,,212441850,07,USA,UNITED STATES,IGF::OT::IGF CMMI INTEGRATED LEARNING SYSTEM - BASE YEAR,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,sub-contract,2017,1,TLG036-5645.05 Mod 1,130411.00,2015-09-28,2015,859038937,INSTITUTE FOR HEALTHCARE IMPROVEMENT,,363459905,INSTITUTE FOR HEALTHCARE IMPROVEMENT,USA,UNITED STATES,20 UNIVERSITY RD STE 7,CAMBRIDGE,MA,,021385815,08,,"Contracts and Grants,Nonprofit Organization",,Cambridge,MA,,021355815,08,USA,UNITED STATES,"Participate in internal team meetings and meetings with CMS as needed throughout the contract.  
 Contribute to the planning, development and implementation of products and events.  Provide expert review of draft and final deliverables as needed.  Work to focus primarily (but not exclusively) on products and events that fall under the following project tasks:
 Task 1   Shared Learning Plan: Support in the design and operation of the ILS program to maximize its chances of success. IHI has a long history of developing dynamic, results-focused learning and improvement communities.
 Task 2   Implement CMMI ILS: Subject matter experts  support on implementation science, diffusion, and improvement.
 Task 5   Communication and Dissemination Plan and Tools: Methods to improve CMMI culture of improvement and techniques for better internal collaboration, change management methods.
 Task 7   Environmental Scan: Support development of search methodology and contribute to process of reviewing findings and developing reports and recommendations for CMMI.
 ",,,,,,,,,,
CONT_AWD_HHSS28342011T_7522_HHSS283201200006I_7522,HHSS28342011T,HHSS283201200006I,6144693.00,2016-06-22,2016,075,Department of Health and Human Services (HHS),7522,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,75S203,SUBSTANCE ABUSE MENTAL HEALTH SVC,075,Department of Health and Human Services (HHS),7522,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,75S203,SUBSTANCE ABUSE MENTAL HEALTH SVC,075-2017/2017-1363-000;075-2017/2017-1364-000,075-1363;075-1364,004868105,RESEARCH TRIANGLE INSTITUTE,R T I INTERNATIONAL,004868105,RESEARCH TRIANGLE INSTITUTE,USA,UNITED STATES,3040 CORNWALLIS RD,RESEARCH TRIANGLE PARK,NC,North Carolina,277092194,04,,,Research Triangle Park,NC,North Carolina,277092194,04,USA,UNITED STATES,IGF::OT::IGF:: AWARD OF EVALUATION OF COOPERATIVE AGREEMENTS TO BENEFIT HOMELESS INDIVIDUALS FOR STATES AND COMMUNITIES?,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,sub-contract,2018,7,25-312-0213405 Mod 5,1039535.00,2018-07-16,2018,621513451,"CENTER FOR SOCIAL INNOVATION, LLC",INSTITUTE FOR HOMELESSNESS AND TRAUMA,,,USA,UNITED STATES,"200 RESERVOIR STREET, SUITE 202",NEEDHAM,MA,Massachusetts,024943146,09,,"For-Profit Organization,Limited Liability Company,Woman-Owned Business",,Needham,MA,Massachusetts,024943146,09,USA,UNITED STATES,Subcontract 25-312-0213405 Mod 5,,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,Texas,770304009,09,,,Houston,TX,Texas,772301402,18,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2018,2,00002485,6712.00,2016-11-04,2017,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",DFCI Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,Massachusetts,021155418,08,,"Hospital,Nonprofit Organization",,Boston,MA,Massachusetts,022155450,08,USA,UNITED STATES,"subcontractor shall supply all the necessary personnel, equipment, and materials to accomplish the research tasks",,,,,,,,,,
CONT_AWD_HHSN26100010_7529_HHSN261201200034I_7529,HHSN26100010,HHSN261201200034I,4499227.00,2015-09-16,2015,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N910,NIH NCI,075-2017/2017-0849-000;075-2018/2018-0849-000,075-0849,800772139,UNIVERSITY OF TEXAS M D ANDERSON,M D ANDERSON CANCER CENTRE,042000273,"UNIVERSITY OF TEXAS SYSTEM, THE",USA,UNITED STATES,1515 HOLCOMBE BLVD UNIT 207,HOUSTON,TX,Texas,770304009,09,,,Houston,TX,Texas,772301402,18,USA,UNITED STATES,IGF::OT::IGF CORE INFRASTRUCTURE SUPPORT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2018,2,00004890,65976.00,2017-01-10,2017,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",DFCI Pediatric Oncology,076580745,"DANA-FARBER CANCER INSTITUTE, INC.",USA,UNITED STATES,450 BROOKLINE AVE,BOSTON,MA,Massachusetts,021155418,08,,"Hospital,Nonprofit Organization",,Boston,MA,Massachusetts,022155450,08,USA,UNITED STATES,Clinic study on women with Mammographically Dense Breast,,,,,,,,,,
